Column,UDI,UDI_url,Count,Type,Description,Description_url,Download_date,Variable_name,Variable_Type,Length,Start_pos,End_pos
2280,23322-3.83,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_83,2.,2,10077,10078
2281,23322-3.84,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_84,2.,2,10079,10080
2282,23322-3.85,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_85,2.,2,10081,10082
2283,23322-3.86,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_86,2.,2,10083,10084
2284,23322-3.87,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_87,2.,2,10085,10086
2285,23322-3.88,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_88,2.,2,10087,10088
2286,23322-3.89,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_89,2.,2,10089,10090
2287,23322-3.90,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_90,2.,2,10091,10092
2288,23322-3.91,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_91,2.,2,10093,10094
2289,23322-3.92,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_92,2.,2,10095,10096
2290,23322-3.93,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_93,2.,2,10097,10098
2291,23322-3.94,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_94,2.,2,10099,10100
2292,23322-3.95,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_95,2.,2,10101,10102
2293,23322-3.96,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_96,2.,2,10103,10104
2294,23322-3.97,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_97,2.,2,10105,10106
2295,23322-3.98,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_98,2.,2,10107,10108
2296,23322-3.99,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_99,2.,2,10109,10110
2297,23322-3.100,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_100,2.,2,10111,10112
2298,23322-3.101,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_101,2.,2,10113,10114
2299,23322-3.102,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_102,2.,2,10115,10116
2300,23322-3.103,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_103,2.,2,10117,10118
2301,23322-3.104,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23322,1,Integer,Values entered,,2021-10-13,n_23322_3_104,2.,2,10119,10120
2302,23323-2.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23323,33022,Integer,Number of symbol digit matches attemptedUses data-coding6361comprises 1 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=6361,2021-10-13,n_23323_2_0,3.,3,10121,10123
2303,23323-3.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23323,4264,Integer,Number of symbol digit matches attemptedUses data-coding6361comprises 1 Integer-valued members in a simple list.,,2021-10-13,n_23323_3_0,4.,4,10124,10127
2304,23324-2.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23324,33022,Integer,Number of symbol digit matches made correctly,,2021-10-13,n_23324_2_0,3.,3,10128,10130
2305,23324-3.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23324,4264,Integer,Number of symbol digit matches made correctly,,2021-10-13,n_23324_3_0,3.,3,10131,10133
2306,23400-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23400,118021,Continuous,Total Cholesterol,,2021-10-13,n_23400_0_0,18.,18,10134,10151
2307,23400-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23400,5139,Continuous,Total Cholesterol,,2021-10-13,n_23400_1_0,18.,18,10152,10169
2308,23401-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23401,118021,Continuous,Total Cholesterol Minus HDL-C,,2021-10-13,n_23401_0_0,19.,19,10170,10188
2309,23401-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23401,5139,Continuous,Total Cholesterol Minus HDL-C,,2021-10-13,n_23401_1_0,18.,18,10189,10206
2310,23402-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23402,118021,Continuous,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)",,2021-10-13,n_23402_0_0,19.,19,10207,10225
2311,23402-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23402,5139,Continuous,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)",,2021-10-13,n_23402_1_0,19.,19,10226,10244
2312,23403-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23403,118021,Continuous,VLDL Cholesterol,,2021-10-13,n_23403_0_0,19.,19,10245,10263
2313,23403-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23403,5139,Continuous,VLDL Cholesterol,,2021-10-13,n_23403_1_0,19.,19,10264,10282
2314,23404-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23404,118021,Continuous,Clinical LDL Cholesterol,,2021-10-13,n_23404_0_0,20.,20,10283,10302
2315,23404-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23404,5139,Continuous,Clinical LDL Cholesterol,,2021-10-13,n_23404_1_0,19.,19,10303,10321
2316,23405-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23405,118021,Continuous,LDL Cholesterol,,2021-10-13,n_23405_0_0,20.,20,10322,10341
2317,23405-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23405,5139,Continuous,LDL Cholesterol,,2021-10-13,n_23405_1_0,19.,19,10342,10360
2318,23406-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23406,118021,Continuous,HDL Cholesterol,,2021-10-13,n_23406_0_0,19.,19,10361,10379
2319,23406-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23406,5139,Continuous,HDL Cholesterol,,2021-10-13,n_23406_1_0,19.,19,10380,10398
2320,23407-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23407,118021,Continuous,Total Triglycerides,,2021-10-13,n_23407_0_0,19.,19,10399,10417
2321,23407-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23407,5139,Continuous,Total Triglycerides,,2021-10-13,n_23407_1_0,19.,19,10418,10436
2322,23408-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23408,118021,Continuous,Triglycerides in VLDL,,2021-10-13,n_23408_0_0,19.,19,10437,10455
2323,23408-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23408,5139,Continuous,Triglycerides in VLDL,,2021-10-13,n_23408_1_0,19.,19,10456,10474
2324,23409-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23409,118021,Continuous,Triglycerides in LDL,,2021-10-13,n_23409_0_0,20.,20,10475,10494
2325,23409-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23409,5139,Continuous,Triglycerides in LDL,,2021-10-13,n_23409_1_0,20.,20,10495,10514
2326,23410-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23410,118021,Continuous,Triglycerides in HDL,,2021-10-13,n_23410_0_0,20.,20,10515,10534
2327,23410-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23410,5139,Continuous,Triglycerides in HDL,,2021-10-13,n_23410_1_0,20.,20,10535,10554
2328,23411-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23411,118021,Continuous,Total Phospholipids in Lipoprotein Particles,,2021-10-13,n_23411_0_0,18.,18,10555,10572
2329,23411-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23411,5139,Continuous,Total Phospholipids in Lipoprotein Particles,,2021-10-13,n_23411_1_0,18.,18,10573,10590
2330,23412-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23412,118021,Continuous,Phospholipids in VLDL,,2021-10-13,n_23412_0_0,20.,20,10591,10610
2331,23412-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23412,5139,Continuous,Phospholipids in VLDL,,2021-10-13,n_23412_1_0,19.,19,10611,10629
2332,23413-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23413,118021,Continuous,Phospholipids in LDL,,2021-10-13,n_23413_0_0,19.,19,10630,10648
2333,23413-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23413,5139,Continuous,Phospholipids in LDL,,2021-10-13,n_23413_1_0,19.,19,10649,10667
2334,23414-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23414,118021,Continuous,Phospholipids in HDL,,2021-10-13,n_23414_0_0,19.,19,10668,10686
2335,23414-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23414,5139,Continuous,Phospholipids in HDL,,2021-10-13,n_23414_1_0,19.,19,10687,10705
2336,23415-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23415,118021,Continuous,Total Esterified Cholesterol,,2021-10-13,n_23415_0_0,18.,18,10706,10723
2337,23415-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23415,5139,Continuous,Total Esterified Cholesterol,,2021-10-13,n_23415_1_0,18.,18,10724,10741
2338,23416-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23416,118021,Continuous,Cholesteryl Esters in VLDL,,2021-10-13,n_23416_0_0,20.,20,10742,10761
2339,23416-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23416,5139,Continuous,Cholesteryl Esters in VLDL,,2021-10-13,n_23416_1_0,19.,19,10762,10780
2340,23417-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23417,118021,Continuous,Cholesteryl Esters in LDL,,2021-10-13,n_23417_0_0,19.,19,10781,10799
2341,23417-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23417,5139,Continuous,Cholesteryl Esters in LDL,,2021-10-13,n_23417_1_0,19.,19,10800,10818
2342,23418-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23418,118021,Continuous,Cholesteryl Esters in HDL,,2021-10-13,n_23418_0_0,19.,19,10819,10837
2343,23418-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23418,5139,Continuous,Cholesteryl Esters in HDL,,2021-10-13,n_23418_1_0,19.,19,10838,10856
2344,23419-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23419,118021,Continuous,Total Free Cholesterol,,2021-10-13,n_23419_0_0,19.,19,10857,10875
2345,23419-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23419,5139,Continuous,Total Free Cholesterol,,2021-10-13,n_23419_1_0,19.,19,10876,10894
2346,23420-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23420,118021,Continuous,Free Cholesterol in VLDL,,2021-10-13,n_23420_0_0,20.,20,10895,10914
2347,23420-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23420,5139,Continuous,Free Cholesterol in VLDL,,2021-10-13,n_23420_1_0,20.,20,10915,10934
2348,23421-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23421,118021,Continuous,Free Cholesterol in LDL,,2021-10-13,n_23421_0_0,20.,20,10935,10954
2349,23421-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23421,5139,Continuous,Free Cholesterol in LDL,,2021-10-13,n_23421_1_0,19.,19,10955,10973
2350,23422-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23422,118021,Continuous,Free Cholesterol in HDL,,2021-10-13,n_23422_0_0,20.,20,10974,10993
2351,23422-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23422,5139,Continuous,Free Cholesterol in HDL,,2021-10-13,n_23422_1_0,19.,19,10994,11012
2352,23423-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23423,118021,Continuous,Total Lipids in Lipoprotein Particles,,2021-10-13,n_23423_0_0,18.,18,11013,11030
2353,23423-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23423,5139,Continuous,Total Lipids in Lipoprotein Particles,,2021-10-13,n_23423_1_0,18.,18,11031,11048
2354,23424-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23424,118021,Continuous,Total Lipids in VLDL,,2021-10-13,n_23424_0_0,19.,19,11049,11067
2355,23424-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23424,5139,Continuous,Total Lipids in VLDL,,2021-10-13,n_23424_1_0,19.,19,11068,11086
2356,23425-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23425,118021,Continuous,Total Lipids in LDL,,2021-10-13,n_23425_0_0,19.,19,11087,11105
2357,23425-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23425,5139,Continuous,Total Lipids in LDL,,2021-10-13,n_23425_1_0,19.,19,11106,11124
2358,23426-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23426,118021,Continuous,Total Lipids in HDL,,2021-10-13,n_23426_0_0,18.,18,11125,11142
2359,23426-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23426,5139,Continuous,Total Lipids in HDL,,2021-10-13,n_23426_1_0,18.,18,11143,11160
2360,23427-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23427,118021,Continuous,Total Concentration of Lipoprotein Particles,,2021-10-13,n_23427_0_0,21.,21,11161,11181
2361,23427-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23427,5139,Continuous,Total Concentration of Lipoprotein Particles,,2021-10-13,n_23427_1_0,21.,21,11182,11202
2362,23428-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23428,118021,Continuous,Concentration of VLDL Particles,,2021-10-13,n_23428_0_0,22.,22,11203,11224
2363,23428-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23428,5139,Continuous,Concentration of VLDL Particles,,2021-10-13,n_23428_1_0,22.,22,11225,11246
2364,23429-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23429,118021,Continuous,Concentration of LDL Particles,,2021-10-13,n_23429_0_0,22.,22,11247,11268
2365,23429-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23429,5139,Continuous,Concentration of LDL Particles,,2021-10-13,n_23429_1_0,22.,22,11269,11290
2366,23430-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23430,118021,Continuous,Concentration of HDL Particles,,2021-10-13,n_23430_0_0,21.,21,11291,11311
2367,23430-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23430,5139,Continuous,Concentration of HDL Particles,,2021-10-13,n_23430_1_0,21.,21,11312,11332
2368,23431-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23431,118021,Continuous,Average Diameter for VLDL Particles,,2021-10-13,n_23431_0_0,18.,18,11333,11350
2369,23431-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23431,5139,Continuous,Average Diameter for VLDL Particles,,2021-10-13,n_23431_1_0,18.,18,11351,11368
2370,23432-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23432,118021,Continuous,Average Diameter for LDL Particles,,2021-10-13,n_23432_0_0,13.,13,11369,11381
2371,23432-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23432,5139,Continuous,Average Diameter for LDL Particles,,2021-10-13,n_23432_1_0,13.,13,11382,11394
2372,23433-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23433,118021,Continuous,Average Diameter for HDL Particles,,2021-10-13,n_23433_0_0,13.,13,11395,11407
2373,23433-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23433,5139,Continuous,Average Diameter for HDL Particles,,2021-10-13,n_23433_1_0,13.,13,11408,11420
2374,23434-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23434,117939,Continuous,Phosphoglycerides,,2021-10-13,n_23434_0_0,19.,19,11421,11439
2375,23434-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23434,5138,Continuous,Phosphoglycerides,,2021-10-13,n_23434_1_0,13.,13,11440,11452
2376,23435-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23435,117939,Continuous,Triglycerides to Phosphoglycerides ratio,,2021-10-13,n_23435_0_0,19.,19,11453,11471
2377,23435-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23435,5138,Continuous,Triglycerides to Phosphoglycerides ratio,,2021-10-13,n_23435_1_0,19.,19,11472,11490
2378,23436-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23436,117939,Continuous,Total Cholines,,2021-10-13,n_23436_0_0,18.,18,11491,11508
2379,23436-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23436,5138,Continuous,Total Cholines,,2021-10-13,n_23436_1_0,18.,18,11509,11526
2380,23437-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23437,117939,Continuous,Phosphatidylcholines,,2021-10-13,n_23437_0_0,19.,19,11527,11545
2381,23437-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23437,5138,Continuous,Phosphatidylcholines,,2021-10-13,n_23437_1_0,18.,18,11546,11563
2382,23438-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23438,117939,Continuous,Sphingomyelins,,2021-10-13,n_23438_0_0,19.,19,11564,11582
2383,23438-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23438,5138,Continuous,Sphingomyelins,,2021-10-13,n_23438_1_0,19.,19,11583,11601
2384,23439-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23439,118021,Continuous,Apolipoprotein B,,2021-10-13,n_23439_0_0,19.,19,11602,11620
2385,23439-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23439,5139,Continuous,Apolipoprotein B,,2021-10-13,n_23439_1_0,19.,19,11621,11639
2386,23440-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23440,118021,Continuous,Apolipoprotein A1,,2021-10-13,n_23440_0_0,19.,19,11640,11658
2387,23440-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23440,5139,Continuous,Apolipoprotein A1,,2021-10-13,n_23440_1_0,19.,19,11659,11677
2388,23441-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23441,118021,Continuous,Apolipoprotein B to Apolipoprotein A1 ratio,,2021-10-13,n_23441_0_0,19.,19,11678,11696
2389,23441-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23441,5139,Continuous,Apolipoprotein B to Apolipoprotein A1 ratio,,2021-10-13,n_23441_1_0,19.,19,11697,11715
2390,23442-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23442,117939,Continuous,Total Fatty Acids,,2021-10-13,n_23442_0_0,18.,18,11716,11733
2391,23442-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23442,5138,Continuous,Total Fatty Acids,,2021-10-13,n_23442_1_0,18.,18,11734,11751
2392,23443-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23443,117939,Continuous,Degree of Unsaturation,,2021-10-13,n_23443_0_0,19.,19,11752,11770
2393,23443-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23443,5138,Continuous,Degree of Unsaturation,,2021-10-13,n_23443_1_0,19.,19,11771,11789
2394,23444-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23444,117939,Continuous,Omega-3 Fatty Acids,,2021-10-13,n_23444_0_0,20.,20,11790,11809
2395,23444-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23444,5138,Continuous,Omega-3 Fatty Acids,,2021-10-13,n_23444_1_0,20.,20,11810,11829
2396,23445-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23445,117939,Continuous,Omega-6 Fatty Acids,,2021-10-13,n_23445_0_0,18.,18,11830,11847
2397,23445-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23445,5138,Continuous,Omega-6 Fatty Acids,,2021-10-13,n_23445_1_0,18.,18,11848,11865
2398,23446-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23446,117939,Continuous,Polyunsaturated Fatty Acids,,2021-10-13,n_23446_0_0,18.,18,11866,11883
2399,23446-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23446,5138,Continuous,Polyunsaturated Fatty Acids,,2021-10-13,n_23446_1_0,18.,18,11884,11901
2400,23447-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23447,117939,Continuous,Monounsaturated Fatty Acids,,2021-10-13,n_23447_0_0,19.,19,11902,11920
2401,23447-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23447,5138,Continuous,Monounsaturated Fatty Acids,,2021-10-13,n_23447_1_0,18.,18,11921,11938
2402,23448-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23448,117939,Continuous,Saturated Fatty Acids,,2021-10-13,n_23448_0_0,18.,18,11939,11956
2403,23448-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23448,5138,Continuous,Saturated Fatty Acids,,2021-10-13,n_23448_1_0,18.,18,11957,11974
2404,23449-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23449,117939,Continuous,Linoleic Acid,,2021-10-13,n_23449_0_0,18.,18,11975,11992
2405,23449-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23449,5138,Continuous,Linoleic Acid,,2021-10-13,n_23449_1_0,18.,18,11993,12010
2406,23450-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23450,117939,Continuous,Docosahexaenoic Acid,,2021-10-13,n_23450_0_0,20.,20,12011,12030
2407,23450-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23450,5138,Continuous,Docosahexaenoic Acid,,2021-10-13,n_23450_1_0,20.,20,12031,12050
2408,23451-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23451,117939,Continuous,Omega-3 Fatty Acids to Total Fatty Acids percentage,,2021-10-13,n_23451_0_0,19.,19,12051,12069
2409,23451-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23451,5138,Continuous,Omega-3 Fatty Acids to Total Fatty Acids percentage,,2021-10-13,n_23451_1_0,18.,18,12070,12087
2410,23452-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23452,117939,Continuous,Omega-6 Fatty Acids to Total Fatty Acids percentage,,2021-10-13,n_23452_0_0,18.,18,12088,12105
2411,23452-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23452,5138,Continuous,Omega-6 Fatty Acids to Total Fatty Acids percentage,,2021-10-13,n_23452_1_0,18.,18,12106,12123
2412,23453-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23453,117939,Continuous,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,,2021-10-13,n_23453_0_0,18.,18,12124,12141
2413,23453-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23453,5138,Continuous,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,,2021-10-13,n_23453_1_0,18.,18,12142,12159
2414,23454-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23454,117939,Continuous,Monounsaturated Fatty Acids to Total Fatty Acids percentage,,2021-10-13,n_23454_0_0,18.,18,12160,12177
2415,23454-1.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=23454,5138,Continuous,Monounsaturated Fatty Acids to Total Fatty Acids percentage,,2021-10-13,n_23454_1_0,18.,18,12178,12195
